SECTION,LABOR_GROUP,WONUM,WODESC,TASKNUM,TASKDESC,EPLAN_STATUS,MAXIMO_STATUS,REPORT_DATE,DUE_DATE,FIXED_DATE,NUMBER_OF_DAYS,DAY_NUMBER,CREW_SIZE,HOURS,PLAN_HOURS,PRIORITY,PERSON_GROUP,WORK_ORDER_TYPE,JOB_PLAN_NUMBER,TASK_TYPE,PM_NUM,ACCOUNT_NUMBER,STATION,LOCATION,OUTAGE_REQUIRED,OUTAGE_START,OUTAGE_END,DOWNTIME,ASSET_CATEGORY,FAILURE_CODE,WORK_OBJECTIVES,WORK_STEPS,TOOLS_EQUIPMENT,MATERIALS,OTHER_GROUPS,PROFICIENCY_NBRS
SSO Manh Maint,MANH - Seaport,0016526091,BATTERY INSPECTION C-1,,,READY,FUTR,2020-01-28 20:20:24,2021-07-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-125-ANT-A,,CP-BAT-0000020-01,NOM-000-99999,M-LEO 1-310-S,ME-LEO-310-BAT-125-1,False,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Using a Battery Impedance Test Set, measure all Cell/Unit internal impedance Check the flame arrestors for cleanliness Take and record all cell to cell and cell to terminal connection resistances Check and record Strap Resistance with D.L.R.O. meter As per N.P.C.C. directory 8, verify that the Battery String holds load after 10 min. of being unplugged from the rectifier. Perform this test only for N.P.C.C batteries Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform annual battery inspection per procedure 0500-0022 ,"Barrier tape Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket  ,,6
SSO Manh Maint,MANH - Seaport,0016526092,0500-06 RECTIFIER #1 - 125V INSP.,,,READY,FUTR,2020-01-28 20:20:25,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,,CP-REC-0000028,NOM-000-99999,M-LEO 1-310-S,ME-LEO-310-REC-125-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO Manh Maint,MANH - W42nd St,0016526105,BATTERY INSPECTION C-1,,,READY,FUTR,2020-01-28 20:20:32,2021-07-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-125-ANT-Q,,CP-BAT-0016139-01,NOM-000-99999,M-W110 1-380-S,MW-W110-380-BAT-125-1,False,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform quarterly or semi-annual inspection  of battery per procedure 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO Manh Maint,MANH - W42nd St,0016526106,0500-06 RECTIFIER #1 - 125V INSP.,,,READY,FUTR,2020-01-28 20:20:32,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,,CP-380-S-050006-125-1,NOM-000-99999,M-W110 1-380-S,MW-W110-380-REC-125-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO Manh Maint,MANH - W42nd St,0016526108,BATTERY INSPECTION S-2,,,READY,FUTR,2020-01-28 20:20:35,2021-07-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-48-ANT-Q,,CP-BAT-0016272-01,NOM-000-99999,M-W110 2-381-S,MW-W110-381-BAT-48-2,False,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform quarterly or semi-annual inspection  of battery per procedure 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO Manh Maint,MANH - W42nd St,0016526109,0500-06 RECTIFIER #2 - 48V INSP.,,,READY,FUTR,2020-01-28 20:20:35,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,,CP-381-S-050006-1381,NOM-000-99999,M-W110 2-381-S,MW-W110-381-REC-48-2,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO Manh Maint,MANH - Seaport,0016526111,BATTERY INSPECTION S-1,,,READY,FUTR,2020-01-28 20:20:36,2021-07-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-48-ANT-A,,CP-BAT-0000021-01,NOM-000-99999,M-LEO 1-310-S,ME-LEO-310-BAT-48-1,False,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Using a Battery Impedance Test Set, measure all Cell/Unit internal impedance Check the flame arrestors for cleanliness Take and record all cell to cell and cell to terminal connection resistances Check and record Strap Resistance with D.L.R.O. meter As per N.P.C.C. directory 8, verify that the Battery String holds load after 10 min. of being unplugged from the rectifier. Perform this test only for N.P.C.C batteries Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform annual battery inspection per procedure 0500-0022 ,"Barrier tape Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket  ,,6
SSO Manh Maint,MANH - Seaport,0016526112,0500-06 RECTIFIER #1 - 48V INSPECTION,,,READY,FUTR,2020-01-28 20:20:36,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,,CP-REC-0000027,NOM-000-99999,M-LEO 1-310-S,ME-LEO-310-REC-48-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO Manh Maint,MANH - Seaport,0016526113,BATTERY INSPECTION C-2,,,READY,FUTR,2020-01-28 20:20:37,2021-07-28,,1,1,1,8,8,4,SSO-MECH,CMP,SSO-125-ANT-A,,CP-BAT-0000022-01,NOM-000-99999,M-LEO 2-311-S,ME-LEO-311-BAT-125-2,False,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Using a Battery Impedance Test Set, measure all Cell/Unit internal impedance Check the flame arrestors for cleanliness Take and record all cell to cell and cell to terminal connection resistances Check and record Strap Resistance with D.L.R.O. meter As per N.P.C.C. directory 8, verify that the Battery String holds load after 10 min. of being unplugged from the rectifier. Perform this test only for N.P.C.C batteries Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform annual battery inspection per procedure 0500-0022 ,"Barrier tape Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket  ,,6
SSO Manh Maint,MANH - Seaport,0016526114,0500-06 RECTIFIER #2 - 125V INSPECTION,,,READY,FUTR,2020-01-28 20:20:37,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,,CP-REC-0000030,NOM-000-99999,M-LEO 2-311-S,ME-LEO-311-REC-125-2,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO Manh Maint,MANH - W42nd St,0016526115,BATTERY INSPECTION S-1,,,READY,FUTR,2020-01-28 20:20:38,2021-07-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-48-ANT-Q,,CP-BAT-0016140-01,NOM-000-99999,M-W110 1-380-S,MW-W110-380-BAT-48-1,False,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform quarterly or semi-annual inspection  of battery per procedure 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO Manh Maint,MANH - W42nd St,0016526116,0500-06 RECTIFIER #1 - 48V INSP.,,,READY,FUTR,2020-01-28 20:20:38,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,,CP-380-S-050006-48-1,NOM-000-99999,M-W110 1-380-S,MW-W110-380-REC-48-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO Manh Maint,MANH - W42nd St,0016526117,BATTERY INSPECTION C-2,,,READY,FUTR,2020-01-28 20:20:39,2021-07-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-125-ANT-Q,,CP-BAT-0016271-01,NOM-000-99999,M-W110 2-381-S,MW-W110-381-BAT-125-2,False,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform quarterly or semi-annual inspection  of battery per procedure 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO Manh Maint,MANH - W42nd St,0016526118,0500-06 RECTIFIER #2 - 125V INSP.,,,READY,FUTR,2020-01-28 20:20:39,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,,CP-381-S-05006-2381,NOM-000-99999,M-W110 2-381-S,MW-W110-381-REC-125-2,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO Manh Maint,MANH - Seaport,0016526131,BATTERY INSPECTION C-1,,,READY,FUTR,2020-01-28 20:20:47,2021-07-28,,1,1,1,3,3,4,SSO-MECH,CMP,SSO-125-ANT-Q,,CP-BAT-1000033-01,NOM-000-99999,M-SP 1-321-S,MW-SEA-321-BAT-125-1,False,,,0,BATT-VLA,SSO-BATTERY,"Perform inspection per procedure 0500-0022 Perform all steps for Monthly, Quarterly and Annual Inspection Perform Physical inspection Check Electrolyte levels Record Battery charger float voltage Record Battery charger float current Check Battery room ventilation Measure the battery terminal voltage Check for loose or corroded inter-cell connectors Measure individual cell specific gravity Record battery room temperature Record temperature of 25% of the battery cells Visually inspect the internal condition of each cell jar Clean the jars Perform Equalizing Charge as needed Upload battery data Complete datasplice round Create cm work order for any discrepancies ",Perform quarterly or semi-annual inspection  of battery per procedure 0500-0022   ,"Insulated wiring tools Assorted insulated wrenches Digital voltmeter (Fluke, Amprobe, etc) Hydrometer (long barrel type) Hydrometer (short barrel type) Thermometer (for Excide type of cells) Excide Series Connector Bolt Package HEPA vacuum (with electrically non-conducing nozzle/hose) Face shield Goggles Apron (acid resistant) Gloves (acid resistant) Battery Impedance Test Set ",Bicarbonate of soda Distilled water Lint-free Rags Absorbent Pillows Gallon Bucket Barrier tape ,,6
SSO Manh Maint,MANH - Seaport,0016526132,0500-06 RECTIFIER 125 - #1 INSP.-SP1,,,READY,FUTR,2020-01-28 20:20:47,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-REC-01,,CP-321-S-REC-1000020-125-1,NOM-000-99999,M-SP 1-321-S,MW-SEA-321-REC-125-1,False,,,0,REC,SSO-RECTIFIER,"Perform a visual inspection of meters, switches and controls for damage Perform a sensory (audible, smell and visual) inspection of the station rectifier interior  -Check for overheated, failed or leaking components Perform a light cleaning with an industrial type vacuum cleaner -If annual inspection   -Perform a thorough cleaning of each diode and rectifier with an industrial type vacuum cleaner   -Perform a replacement of all air filters Air filters, when supplied with the equipment should be cleaned during every inspection Perform an “as found” float voltage reading on the rectifier meter Perform an “as found” measured float voltage reading at the rectifier meter Perform an “as left” float voltage reading on the rectifier meter Perform an “as found” float voltage reading at the battery bank Perform an “as found” float current reading from the rectifier meter Perform an “as found” equalize voltage reading at the battery bank Perform an “as found” equalize current reading from the rectifier meter Record the float voltage adjustment Record the equalize voltage adjustment Perform an “as left” float voltage measurement at the battery bank Perform an “as left” float current measurement from the rectifier meter Perform an “as left” equalize voltage reading at the battery bank Perform an “as left” equalize current reading from the rectifier meter Record the AC ripple current, in mA. If repairs or replacements are required, refer to maintenance instruction for proper battery isolation procedures.  ","Follow procedure for rectifier inspection -If the associate battery is due for an annual inspection, the rectifier annual inspection/cleaning is to also be completed","Barrier tape Electrical tape Wiring tools Assorted wrenches Digital multi-meter (Fluke, Amprobe, etc.) HEPA vacuum (with electrically non-conducing nozzle/hose) Clamp-on AC ammeter (Fluke, Amprobe, etc.)",L40 wipes Rags,,6
SSO Manh Maint,MANH - W49th St,0016526134,W49 ST OVERHEAD CRANE 201 (SOUTH QUAD) MONTHLY INSPECTION,,,READY,FUTR,2020-01-28 20:20:50,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-CRANE-M,,M-W49-346-CRN-1-M,NOM-000-99999,M-W49ST-346-S,MW-W49-346-CRN-201,False,,,0,CRANE/HOIST,,"Perform monthly crane inspection Complete required documentation and file Complete the datasplice round, create cm work order as required",Review procedure 19.00 Section 4.5 Inspect the crane per the procedure Perform the inspection Complete the inspection form and return it to the supervisor for filing Complete the datasplice round Create cm work order for any discrepancies,Crane Controllers Inspection Forms,,,32
SSO Manh Maint,MANH - W49th St,0016526135,W49 ST OVERHEAD CRANE 203 (30 TON) MONTHLY INSPECTION,,,READY,FUTR,2020-01-28 20:20:51,2021-07-28,,1,1,1,1,1,4,SSO-MECH,CMP,SSO-CP-CRANE-M,,M-W49-346-CRN-3-M,NOM-000-99999,M-W49ST-346-S,MW-W49-346-CRN-203,False,,,0,CRANE/HOIST,,"Perform monthly crane inspection Complete required documentation and file Complete the datasplice round, create cm work order as required",Review procedure 19.00 Section 4.5 Inspect the crane per the procedure Perform the inspection Complete the inspection form and return it to the supervisor for filing Complete the datasplice round Create cm work order for any discrepancies,Crane Controllers Inspection Forms,,,32
